fecha,game_id,liga,local,visita,goles_local,goles_visita,xg_local,xg_visita,npxg_local,npxg_visita,tiros_local,tiros_visita,sot_local,sot_visita,cuota_h,cuota_d,cuota_a
2023-12-20,23202,bundesliga,Leverkusen,Bochum,4,0,3.32375,0.325421,2.56597,0.325421,15,6,8,1,1.17,8.0,15.0
2023-12-20,23203,bundesliga,Ein Frankfurt,M'gladbach,2,1,1.53912,0.552196,1.53912,0.552196,15,7,7,2,1.83,4.0,3.8
2023-12-20,23208,bundesliga,Heidenheim,Freiburg,3,2,1.75628,1.59052,1.75628,0.832743,14,10,3,4,2.8,3.6,2.38
2023-12-20,23201,bundesliga,Union Berlin,FC Koln,2,0,1.86539,0.897866,1.86539,0.897866,12,15,8,7,1.95,3.6,3.8
2023-12-20,23207,bundesliga,Stuttgart,Augsburg,3,0,2.65007,0.224572,2.65007,0.224572,17,6,7,5,1.36,5.25,7.5
2023-12-20,23204,bundesliga,Wolfsburg,Bayern Munich,1,2,0.313193,3.15053,0.313193,3.15053,5,20,4,7,6.5,5.75,1.36
2024-01-12,23209,bundesliga,Bayern Munich,Hoffenheim,3,0,3.4164,1.61888,3.4164,1.61888,27,12,12,4,1.14,9.0,12.0
2024-01-13,23216,bundesliga,Augsburg,Leverkusen,0,1,0.445211,2.31757,0.445211,2.31757,2,25,0,6,5.25,4.75,1.5
2024-01-13,23217,bundesliga,Darmstadt,Dortmund,0,3,0.825788,3.14682,0.825788,3.14682,10,17,2,8,5.25,4.5,1.53
2024-01-13,23214,bundesliga,FC Koln,Heidenheim,1,1,0.641578,1.27869,0.641578,1.27869,13,10,6,2,2.05,3.6,3.4
2024-01-13,23211,bundesliga,Freiburg,Union Berlin,0,0,2.1675,0.424997,2.1675,0.424997,14,8,4,4,2.05,3.6,3.5
2024-01-13,23212,bundesliga,Mainz,Wolfsburg,1,1,0.366084,0.419404,0.366084,0.419404,12,9,4,4,2.2,3.4,3.25
2024-01-13,23210,bundesliga,RB Leipzig,Ein Frankfurt,0,1,2.67312,1.07791,2.67312,1.07791,26,5,7,1,1.45,4.5,7.5
2024-01-14,23215,bundesliga,Bochum,Werder Bremen,1,1,1.24017,0.934194,1.24017,0.934194,13,15,4,4,2.15,3.6,3.1
2024-01-14,23213,bundesliga,M'gladbach,Stuttgart,3,1,2.02288,1.24703,2.02288,1.24703,8,14,4,2,3.5,4.0,1.91
2024-01-20,23224,bundesliga,Bochum,Stuttgart,1,0,0.71453,1.99316,0.71453,1.99316,6,17,1,4,3.6,3.8,1.95
2024-01-20,23226,bundesliga,Darmstadt,Ein Frankfurt,2,2,1.3877,1.28892,1.3877,1.28892,13,7,3,4,3.8,3.75,1.91
2024-01-20,23223,bundesliga,FC Koln,Dortmund,0,4,1.3929,3.48032,1.3929,2.72254,16,11,5,7,4.5,4.0,1.73
2024-01-20,23225,bundesliga,Heidenheim,Wolfsburg,1,1,1.19211,1.22104,1.19211,1.22104,12,12,3,3,2.7,3.5,2.55
2024-01-20,23220,bundesliga,Freiburg,Hoffenheim,3,2,2.47971,1.76349,2.47971,1.76349,16,16,8,4,2.0,3.8,3.4
2024-01-20,23219,bundesliga,RB Leipzig,Leverkusen,2,3,1.59453,2.17224,1.59453,2.17224,11,18,6,5,2.4,3.8,2.7
2024-01-21,23218,bundesliga,Bayern Munich,Werder Bremen,0,1,1.54562,0.429252,1.54562,0.429252,21,8,6,3,1.09,11.0,21.0
2024-01-21,23222,bundesliga,M'gladbach,Augsburg,1,2,1.87919,1.61193,1.87919,1.61193,18,15,4,7,1.91,3.8,3.8
2024-01-24,23173,bundesliga,Bayern Munich,Union Berlin,1,0,2.172,0.477644,2.172,0.477644,24,4,10,1,1.18,7.0,17.0
2024-01-26,23230,bundesliga,Ein Frankfurt,Mainz,1,0,1.13826,0.815239,1.13826,0.815239,13,7,4,0,2.15,3.4,3.5
2024-01-27,23234,bundesliga,Augsburg,Bayern Munich,2,3,2.68517,2.27504,1.16962,2.27504,14,13,7,4,8.5,5.75,1.3
2024-01-27,23229,bundesliga,Leverkusen,M'gladbach,0,0,3.32828,0.278864,3.32828,0.278864,28,4,8,3,1.29,5.5,10.0
2024-01-27,23232,bundesliga,Hoffenheim,Heidenheim,1,1,3.23703,1.10065,2.47926,1.10065,20,15,8,3,1.67,4.5,4.33
2024-01-27,23235,bundesliga,Stuttgart,RB Leipzig,5,2,3.13056,0.495967,2.37279,0.495967,19,4,11,2,2.63,3.8,2.4
2024-01-27,23233,bundesliga,Werder Bremen,Freiburg,3,1,2.33032,1.33739,1.57255,0.579614,14,7,4,4,2.4,3.5,2.88
2024-01-27,23231,bundesliga,Wolfsburg,FC Koln,1,1,2.13999,0.365929,2.13999,0.365929,12,6,5,2,1.83,3.75,4.2
2024-01-28,23227,bundesliga,Dortmund,Bochum,3,1,3.09919,0.388377,1.5838,0.388377,15,10,6,4,1.36,5.5,7.5
2024-01-28,23228,bundesliga,Union Berlin,Darmstadt,1,0,3.54733,1.00135,3.54733,1.00135,19,15,6,1,1.62,3.8,5.75
2024-02-02,23243,bundesliga,Heidenheim,Dortmund,0,0,1.00945,0.8117,1.00945,0.8117,11,13,0,5,3.75,4.5,1.8
2024-02-03,23236,bundesliga,Bayern Munich,M'gladbach,3,1,2.58401,0.780069,2.58401,0.780069,21,11,6,4,1.14,9.5,13.0
2024-02-03,23242,bundesliga,Bochum,Augsburg,1,1,1.16731,1.39431,1.16731,0.63653,9,12,4,6,2.15,3.4,3.4
2024-02-03,23244,bundesliga,Darmstadt,Leverkusen,0,2,0.432778,2.18207,0.432778,2.18207,8,18,6,7,9.5,6.5,1.25
2024-02-03,23241,bundesliga,FC Koln,Ein Frankfurt,2,0,2.09653,1.16049,2.09653,1.16049,14,11,4,4,3.25,3.4,2.2
2024-02-03,23238,bundesliga,Freiburg,Stuttgart,1,3,1.15964,2.73728,1.15964,2.73728,7,17,4,9,3.1,3.6,2.2
2024-02-03,23240,bundesliga,Mainz,Werder Bremen,0,1,1.04044,0.395044,1.04044,0.395044,20,6,5,1,2.1,3.5,3.5
2024-02-04,23237,bundesliga,RB Leipzig,Union Berlin,2,0,1.7598,0.65912,1.7598,0.65912,16,10,6,2,1.4,5.0,7.5
2024-02-04,23239,bundesliga,Wolfsburg,Hoffenheim,2,2,1.60418,1.93269,0.846404,1.93269,14,17,8,7,2.1,3.75,3.2
2024-02-07,23221,bundesliga,Mainz,Union Berlin,1,1,1.37814,1.53583,1.37814,1.53583,16,15,7,4,2.15,3.3,3.5
2024-02-09,23246,bundesliga,Dortmund,Freiburg,3,0,3.21996,0.230074,3.21996,0.230074,17,6,8,3,1.45,4.75,6.5
2024-02-10,23251,bundesliga,Augsburg,RB Leipzig,2,2,0.965916,1.78901,0.965916,1.03123,11,9,4,6,4.0,4.2,1.75
2024-02-10,23250,bundesliga,Leverkusen,Bayern Munich,3,0,1.22993,0.710198,1.22993,0.710198,14,8,8,1,2.63,3.8,2.4
