fecha,game_id,liga,local,visita,goles_local,goles_visita,xg_local,xg_visita,npxg_local,npxg_visita,tiros_local,tiros_visita,sot_local,sot_visita,cuota_h,cuota_d,cuota_a
2025-10-29,29627,ligue1,Strasbourg,Auxerre,3,0,4.10806,0.68695,4.10806,0.68695,18,6,9,1,1.75,3.8,4.5
2025-10-29,29626,ligue1,Toulouse,Rennes,2,2,1.62131,1.26096,0.86121,1.26096,15,11,4,5,2.15,3.5,3.3
2025-11-01,29628,ligue1,Auxerre,Marseille,0,1,1.09464,0.698037,1.09464,0.698037,9,6,4,2,4.75,4.0,1.67
2025-11-01,29632,ligue1,Monaco,Paris FC,0,1,0.820947,1.18048,0.820947,1.18048,10,9,1,1,1.67,4.33,4.33
2025-11-01,29634,ligue1,Paris SG,Nice,1,0,1.88647,0.3867,1.88647,0.3867,28,5,8,2,1.25,6.0,10.0
2025-11-02,29629,ligue1,Brest,Lyon,0,0,1.63942,0.143862,1.63942,0.143862,13,4,3,2,3.1,3.5,2.25
2025-11-02,29630,ligue1,Lens,Lorient,3,0,3.21467,1.98367,3.21467,1.22357,9,12,6,3,1.48,4.33,6.5
2025-11-02,29631,ligue1,Lille,Angers,1,0,2.2089,0.277522,2.2089,0.277522,15,6,4,1,1.27,6.0,10.0
2025-11-02,29633,ligue1,Nantes,Metz,0,2,1.07598,1.36245,1.07598,1.36245,16,14,4,7,1.91,3.6,4.0
2025-11-02,29635,ligue1,Rennes,Strasbourg,4,1,3.06877,2.08816,3.06877,2.08816,13,20,6,2,2.25,3.6,3.0
2025-11-02,29636,ligue1,Toulouse,Le Havre,0,0,1.07851,1.07299,1.07851,1.07299,18,9,2,3,1.75,3.7,4.75
2025-11-07,29644,ligue1,Paris FC,Rennes,0,1,2.2285,1.36728,2.2285,1.36728,19,10,4,3,2.2,3.5,3.2
2025-11-08,29638,ligue1,Le Havre,Nantes,1,1,0.984753,0.353936,0.984753,0.353936,17,5,4,2,1.9,3.3,4.5
2025-11-08,29641,ligue1,Marseille,Brest,3,0,3.09058,0.69584,2.33049,0.69584,19,4,7,2,1.44,4.75,6.5
2025-11-08,29643,ligue1,Monaco,Lens,1,4,2.4076,3.23933,0.752402,3.23933,16,20,6,12,2.05,3.9,3.2
2025-11-09,29637,ligue1,Angers,Auxerre,2,0,1.15143,0.589602,1.15143,0.589602,9,12,5,5,2.55,3.1,2.9
2025-11-09,29639,ligue1,Lorient,Toulouse,1,1,1.26999,1.15206,0.509893,0.391967,10,6,2,2,3.0,3.3,2.4
2025-11-09,29640,ligue1,Lyon,Paris SG,2,3,0.712588,1.69872,0.712588,1.69872,9,9,2,4,4.2,3.9,1.8
2025-11-09,29642,ligue1,Metz,Nice,2,1,1.32977,0.784993,0.569675,0.784993,9,11,2,4,3.3,3.6,2.1
2025-11-09,29645,ligue1,Strasbourg,Lille,2,0,0.768163,0.480004,0.768163,0.480004,5,7,2,4,2.63,3.5,2.55
2025-11-21,29651,ligue1,Nice,Marseille,1,5,1.36131,3.09163,1.36131,3.09163,15,13,7,11,3.8,3.75,1.91
2025-11-22,29648,ligue1,Lens,Strasbourg,1,0,2.2242,0.400272,2.2242,0.400272,13,7,5,1,2.05,3.75,3.4
2025-11-22,29652,ligue1,Paris SG,Le Havre,3,0,4.11577,1.28573,4.11577,1.28573,31,12,11,4,1.18,7.5,12.0
2025-11-22,29653,ligue1,Rennes,Monaco,4,1,3.067,1.60818,2.30691,1.60818,17,13,9,3,2.63,3.7,2.45
2025-11-23,29646,ligue1,Auxerre,Lyon,0,0,1.512,1.27606,0.751903,1.27606,12,16,5,7,3.9,3.4,2.0
2025-11-23,29647,ligue1,Brest,Metz,3,2,3.36815,1.02855,1.84796,1.02855,20,7,7,3,1.8,3.75,4.33
2025-11-23,29649,ligue1,Lille,Paris FC,4,2,4.14474,1.50332,2.62455,1.50332,17,6,10,3,1.62,4.0,5.5
2025-11-23,29650,ligue1,Nantes,Lorient,1,1,0.915515,0.352154,0.915515,0.352154,9,7,1,1,2.63,3.3,2.7
2025-11-23,29654,ligue1,Toulouse,Angers,0,1,1.85382,0.324057,1.85382,0.324057,25,6,6,2,1.6,3.8,6.0
2025-11-28,29660,ligue1,Metz,Rennes,0,1,1.31354,0.980088,1.31354,0.980088,16,9,5,2,4.0,3.6,1.85
2025-11-29,29659,ligue1,Marseille,Toulouse,2,2,1.62768,1.09387,1.62768,1.09387,20,6,5,4,1.6,3.9,6.0
2025-11-29,29661,ligue1,Monaco,Paris SG,1,0,0.637875,1.47676,0.637875,1.47676,10,17,5,4,5.0,4.33,1.6
2025-11-29,29662,ligue1,Paris FC,Auxerre,1,1,1.80891,1.15143,1.04882,1.15143,11,11,2,3,1.8,3.6,4.5
2025-11-30,29655,ligue1,Angers,Lens,1,2,1.10642,1.96335,1.10642,1.96335,7,17,5,6,4.75,3.8,1.75
2025-11-30,29656,ligue1,Le Havre,Lille,0,1,0.867678,1.35017,0.867678,1.35017,14,8,7,2,4.33,3.6,1.85
2025-11-30,29657,ligue1,Lorient,Nice,3,1,3.49255,1.3285,3.49255,1.3285,18,9,7,2,2.45,3.3,2.88
2025-11-30,29658,ligue1,Lyon,Nantes,3,0,2.1878,0.384922,2.1878,0.384922,20,6,8,2,1.42,4.75,7.0
2025-11-30,29663,ligue1,Strasbourg,Brest,1,2,1.14608,1.00638,1.14608,0.246283,14,7,6,4,1.8,3.75,4.33
2025-12-05,29665,ligue1,Brest,Monaco,1,0,1.13774,0.485017,1.13774,0.485017,12,10,4,2,3.3,3.9,2.0
2025-12-05,29667,ligue1,Lille,Marseille,1,0,0.572302,0.902813,0.572302,0.902813,5,6,2,2,2.3,3.6,2.9
2025-12-06,29669,ligue1,Nantes,Lens,1,2,1.1817,3.26397,0.266166,3.26397,10,20,4,6,4.75,3.9,1.7
2025-12-06,29671,ligue1,Paris SG,Rennes,5,0,2.32641,0.153549,2.32641,0.153549,20,6,9,2,1.3,6.5,7.5
2025-12-06,29672,ligue1,Toulouse,Strasbourg,1,0,0.64097,0.0918532,0.64097,0.0918532,6,3,3,0,2.5,3.4,2.8
2025-12-07,29664,ligue1,Auxerre,Metz,3,1,2.22374,0.346523,1.46364,0.346523,14,5,7,3,2.0,3.5,3.75
2025-12-07,29666,ligue1,Le Havre,Paris FC,0,0,1.93371,1.2524,1.17362,1.2524,13,13,2,2,2.7,3.2,2.7
2025-12-07,29668,ligue1,Lorient,Lyon,1,0,2.48644,0.475087,2.48644,0.475087,14,7,6,4,3.2,3.5,2.2
2025-12-07,29670,ligue1,Nice,Angers,0,1,1.38209,1.33715,1.38209,1.33715,13,8,3,4,1.95,3.6,3.8
2025-12-12,29673,ligue1,Angers,Nantes,4,1,3.04663,0.26526,2.28653,0.26526,20,7,9,4,2.15,3.2,3.6
2025-12-13,29677,ligue1,Metz,Paris SG,2,3,0.363683,1.94768,0.363683,1.94768,9,14,5,9,10.0,6.5,1.25
2025-12-13,29676,ligue1,Paris FC,Toulouse,0,3,0.366399,2.03766,0.366399,1.27757,9,7,2,4,2.4,3.4,2.88
2025-12-13,29681,ligue1,Rennes,Brest,3,1,1.58903,0.872611,1.58903,0.872611,9,14,5,7,1.83,3.75,4.1
2025-12-14,29674,ligue1,Auxerre,Lille,3,4,2.50862,0.733512,1.74852,0.733512,18,8,8,5,4.5,3.6,1.8
2025-12-14,29675,ligue1,Lens,Nice,2,0,1.91622,0.733412,1.91622,0.733412,15,8,5,4,1.48,4.5,6.25
2025-12-14,29679,ligue1,Lyon,Le Havre,1,0,2.9604,1.44459,2.9604,0.564307,18,10,4,4,1.6,4.1,5.25
2025-12-14,29678,ligue1,Marseille,Monaco,1,0,2.02467,1.94962,2.02467,1.94962,18,18,8,7,1.9,3.75,3.75
